customer_id,age,tenure_months,monthly_charges,contract_type,internet_service,tech_support,online_security,payment_method,customer_service_calls,churn
1313,42,53,94.66,Month-to-month,Fiber optic,Yes,Yes,Credit card,4,1
1225,62,33,53.11,One year,Fiber optic,Yes,No,Bank transfer,1,1
4053,50,34,47.96,One year,No,No,No,Electronic check,0,0
2812,67,61,69.0,Two year,No,No,Yes,Electronic check,2,1
912,51,18,69.66,Month-to-month,Fiber optic,No,Yes,Electronic check,3,0
3518,26,30,125.7,Month-to-month,Fiber optic,No,No,Credit card,2,1
3225,48,66,81.42,Month-to-month,DSL,Yes,Yes,Electronic check,4,0
2236,46,70,71.06,Two year,Fiber optic,No,No,Electronic check,1,1
4193,29,32,112.83,Two year,DSL,No,Yes,Electronic check,3,0
4933,52,13,55.37,One year,Fiber optic,No,No,Bank transfer,1,1
2256,66,64,46.0,Two year,DSL,No,No,Electronic check,3,1
733,50,15,71.75,Month-to-month,DSL,No,Yes,Electronic check,1,1
1175,50,61,60.72,Month-to-month,No,No,Yes,Credit card,0,0
883,51,28,60.12,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,4,1
1433,35,39,103.69,Month-to-month,DSL,No,No,Credit card,4,1
766,25,67,55.19,Month-to-month,No,No,No,Credit card,2,1
4700,62,25,34.75,One year,DSL,No,No,Credit card,2,1
3665,45,36,38.4,Two year,Fiber optic,No,No,Bank transfer,1,1
3702,52,8,65.65,One year,DSL,No,Yes,Credit card,2,0
2082,51,24,133.39,Month-to-month,Fiber optic,Yes,No,Bank transfer,2,1
759,33,70,25.24,One year,Fiber optic,No,No,Bank transfer,2,1
2160,21,53,42.44,Month-to-month,Fiber optic,No,No,Electronic check,1,0
3047,40,57,73.19,One year,Fiber optic,No,Yes,Credit card,1,1
3985,56,15,146.28,One year,Fiber optic,Yes,Yes,Bank transfer,3,1
1455,40,67,138.77,Month-to-month,Fiber optic,No,Yes,Bank transfer,1,1
2917,38,24,146.62,Month-to-month,Fiber optic,No,Yes,Electronic check,2,1
3357,31,34,122.68,Month-to-month,Fiber optic,No,No,Bank transfer,4,1
866,61,71,147.48,Month-to-month,No,Yes,Yes,Electronic check,0,0
2134,61,16,62.76,Two year,No,No,No,Bank transfer,5,1
4041,21,32,73.85,Month-to-month,Fiber optic,No,No,Electronic check,4,0
222,19,30,69.14,Two year,Fiber optic,Yes,Yes,Electronic check,3,1
3409,62,37,133.74,Month-to-month,Fiber optic,Yes,No,Electronic check,4,1
3447,22,11,130.4,Two year,Fiber optic,No,No,Electronic check,2,1
145,18,33,29.41,One year,DSL,No,No,Bank transfer,0,1
1689,49,15,115.48,Two year,Fiber optic,No,No,Bank transfer,1,1
1561,60,23,38.81,One year,Fiber optic,No,No,Electronic check,4,1
3582,26,69,71.89,Month-to-month,Fiber optic,Yes,Yes,Credit card,4,0
2851,38,64,85.69,Month-to-month,DSL,No,No,Credit card,1,0
3474,41,72,143.89,Two year,No,Yes,No,Credit card,0,1
2861,58,29,55.01,One year,No,Yes,Yes,Bank transfer,1,1
3836,45,57,118.21,One year,Fiber optic,No,No,Bank transfer,2,0
1799,22,16,27.58,Two year,DSL,No,Yes,Electronic check,1,0
1466,69,10,67.7,Two year,Fiber optic,No,No,Bank transfer,0,1
2773,48,15,111.73,One year,DSL,Yes,No,Credit card,1,1
3823,60,57,65.43,Month-to-month,Fiber optic,Yes,Yes,Credit card,2,0
1928,50,17,46.91,Two year,Fiber optic,Yes,Yes,Bank transfer,6,1
3071,60,69,140.78,Month-to-month,DSL,Yes,No,Credit card,2,0
3607,19,38,67.82,One year,Fiber optic,Yes,No,Bank transfer,2,1
2473,19,58,33.1,Month-to-month,Fiber optic,No,No,Bank transfer,2,1
3558,31,19,67.08,Month-to-month,Fiber optic,No,No,Bank transfer,1,1
234,49,49,87.37,Month-to-month,Fiber optic,No,Yes,Electronic check,3,1
4135,57,10,41.35,Two year,Fiber optic,Yes,Yes,Credit card,1,1
175,24,48,92.03,One year,No,No,No,Bank transfer,1,0
4794,69,65,39.52,Month-to-month,No,No,Yes,Credit card,1,0
1050,23,42,90.57,Month-to-month,No,No,Yes,Bank transfer,0,1
444,51,66,129.02,Month-to-month,DSL,No,No,Credit card,2,1
3392,38,14,45.75,Month-to-month,DSL,No,No,Credit card,0,1
4598,66,72,42.77,One year,No,No,No,Electronic check,1,0
263,37,62,53.4,Month-to-month,DSL,Yes,Yes,Credit card,2,1
3753,50,54,106.36,Month-to-month,Fiber optic,No,Yes,Bank transfer,5,1
3056,25,25,47.09,Two year,Fiber optic,No,No,Electronic check,0,1
3956,68,52,134.98,One year,DSL,No,No,Credit card,3,1
414,43,44,25.02,Two year,No,Yes,Yes,Electronic check,1,0
4839,52,36,79.29,Month-to-month,DSL,No,No,Bank transfer,2,1
3966,68,55,97.77,Month-to-month,No,No,No,Bank transfer,2,1
1117,30,27,24.63,One year,Fiber optic,No,No,Electronic check,1,1
4270,37,35,87.02,Month-to-month,Fiber optic,Yes,Yes,Credit card,1,1
2400,55,62,52.96,Two year,Fiber optic,No,Yes,Credit card,3,1
4426,49,40,61.7,Two year,Fiber optic,Yes,Yes,Electronic check,1,1
3161,45,58,101.44,Month-to-month,Fiber optic,No,Yes,Credit card,2,0
283,67,42,92.89,Month-to-month,Fiber optic,Yes,Yes,Credit card,1,0
190,45,7,102.4,Month-to-month,Fiber optic,Yes,No,Electronic check,4,1
1583,54,66,112.27,One year,No,No,Yes,Bank transfer,0,0
564,60,39,120.15,Month-to-month,DSL,No,Yes,Electronic check,3,0
2626,30,66,38.19,Month-to-month,DSL,Yes,No,Credit card,2,1
3016,49,42,144.57,Month-to-month,DSL,Yes,Yes,Credit card,0,1
2405,63,49,86.62,One year,Fiber optic,Yes,Yes,Credit card,1,1
1910,34,35,53.31,Month-to-month,DSL,Yes,No,Electronic check,4,0
2732,50,2,127.92,One year,Fiber optic,No,No,Electronic check,0,1
612,53,36,70.04,Month-to-month,DSL,No,No,Bank transfer,1,1
4642,68,10,99.83,Two year,Fiber optic,No,No,Credit card,3,1
4672,56,21,108.72,Two year,Fiber optic,Yes,No,Bank transfer,2,0
3394,26,71,22.64,Two year,Fiber optic,Yes,Yes,Credit card,0,1
565,54,68,84.95,Month-to-month,Fiber optic,Yes,No,Bank transfer,1,1
1825,57,38,121.5,Two year,DSL,No,No,Credit card,1,1
3861,50,70,44.94,Month-to-month,No,No,Yes,Credit card,3,0
122,45,9,110.06,One year,Fiber optic,No,Yes,Electronic check,2,1
2920,63,59,67.95,One year,DSL,No,No,Bank transfer,2,0
3449,20,67,133.15,Two year,Fiber optic,Yes,No,Credit card,0,1
4368,34,57,139.55,Month-to-month,DSL,No,Yes,Credit card,2,0
579,19,63,56.83,Month-to-month,Fiber optic,Yes,No,Credit card,2,0
2799,21,1,137.66,One year,No,Yes,No,Credit card,3,1
1318,24,22,100.03,Two year,DSL,Yes,Yes,Electronic check,2,0
913,23,15,144.39,Two year,Fiber optic,Yes,No,Credit card,4,1
3354,39,17,60.61,Month-to-month,Fiber optic,Yes,No,Electronic check,3,1
1303,38,36,77.07,Month-to-month,No,No,Yes,Bank transfer,4,1
553,45,40,77.3,Month-to-month,DSL,No,No,Credit card,1,1
3338,52,57,98.03,Month-to-month,Fiber optic,Yes,Yes,Credit card,3,1
1808,43,69,46.22,Month-to-month,Fiber optic,Yes,No,Credit card,3,0
944,45,28,43.56,Month-to-month,Fiber optic,No,No,Credit card,3,1
4779,56,22,46.13,Month-to-month,Fiber optic,No,Yes,Electronic check,4,1
3175,64,13,108.24,Month-to-month,No,Yes,No,Credit card,2,0
4889,47,48,52.77,Month-to-month,DSL,Yes,Yes,Bank transfer,1,1
4148,56,48,140.64,Month-to-month,Fiber optic,Yes,No,Electronic check,2,1
1109,23,60,68.29,One year,Fiber optic,No,No,Electronic check,3,1
4075,33,72,91.73,One year,DSL,No,No,Credit card,2,0
165,54,19,24.35,Month-to-month,DSL,Yes,No,Electronic check,2,1
4049,62,71,133.46,One year,Fiber optic,Yes,No,Electronic check,4,0
326,46,37,24.16,Two year,No,No,No,Electronic check,1,0
1763,52,14,41.42,Month-to-month,No,No,No,Credit card,2,1
3111,55,27,76.18,Month-to-month,DSL,No,No,Bank transfer,1,1
4709,56,72,123.67,One year,DSL,Yes,Yes,Electronic check,3,0
2642,47,32,133.71,Month-to-month,DSL,No,Yes,Electronic check,4,0
1252,55,56,85.88,One year,No,No,No,Bank transfer,2,0
4745,66,46,75.57,Month-to-month,DSL,No,No,Bank transfer,0,0
449,68,54,35.18,Month-to-month,Fiber optic,No,No,Credit card,1,0
966,47,47,104.72,Two year,Fiber optic,No,Yes,Credit card,4,1
1262,30,38,119.82,Month-to-month,DSL,Yes,No,Bank transfer,3,1
2944,25,32,61.84,One year,DSL,No,Yes,Credit card,1,0
4167,48,31,109.64,Month-to-month,No,No,Yes,Bank transfer,2,1
4443,62,25,120.71,Two year,Fiber optic,No,No,Credit card,1,1
2923,69,15,123.8,One year,Fiber optic,No,Yes,Electronic check,3,0
465,56,45,129.12,One year,Fiber optic,No,Yes,Bank transfer,0,0
216,69,45,31.4,One year,No,No,No,Bank transfer,2,1
4759,21,61,138.35,Two year,Fiber optic,No,No,Bank transfer,0,1
3430,49,2,78.26,Two year,Fiber optic,No,No,Bank transfer,4,1
4869,29,47,38.56,Month-to-month,No,No,No,Bank transfer,2,1
3780,36,11,60.79,Month-to-month,Fiber optic,No,No,Bank transfer,3,1
2322,60,7,45.67,Month-to-month,Fiber optic,No,No,Credit card,1,1
212,49,29,134.62,Two year,Fiber optic,No,Yes,Bank transfer,3,1
1718,42,46,102.33,Two year,DSL,No,Yes,Bank transfer,5,1
1496,40,68,61.12,Month-to-month,Fiber optic,No,No,Electronic check,2,1
112,68,55,107.02,Month-to-month,No,Yes,Yes,Bank transfer,2,0
120,56,39,56.07,Month-to-month,DSL,Yes,No,Electronic check,0,1
2952,66,56,96.72,Month-to-month,DSL,Yes,No,Bank transfer,4,1
2133,68,66,85.96,Month-to-month,DSL,No,No,Bank transfer,1,1
2429,53,68,77.62,Month-to-month,Fiber optic,No,Yes,Electronic check,5,1
732,42,27,74.92,One year,Fiber optic,No,No,Electronic check,0,1
2690,39,69,95.48,Month-to-month,DSL,No,Yes,Bank transfer,4,1
546,62,15,77.63,Month-to-month,Fiber optic,Yes,Yes,Credit card,1,0
3009,25,9,117.5,Month-to-month,Fiber optic,Yes,Yes,Credit card,3,1
789,65,63,122.16,Month-to-month,Fiber optic,No,Yes,Electronic check,0,1
3283,20,41,130.74,Month-to-month,Fiber optic,Yes,No,Credit card,1,1
2887,25,27,103.43,One year,Fiber optic,No,Yes,Electronic check,1,1
1929,23,59,139.37,Month-to-month,Fiber optic,No,No,Electronic check,3,1
4004,22,22,143.91,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,3,1
2402,28,23,55.07,Month-to-month,DSL,No,Yes,Bank transfer,1,1
398,42,21,41.31,One year,Fiber optic,No,Yes,Electronic check,3,1
1399,49,7,59.45,Month-to-month,Fiber optic,Yes,No,Bank transfer,4,1
2948,19,32,37.9,Month-to-month,Fiber optic,No,No,Bank transfer,0,1
4721,68,3,25.12,Month-to-month,Fiber optic,No,No,Electronic check,2,1
41,20,62,74.27,Month-to-month,Fiber optic,Yes,No,Electronic check,1,0
2615,34,55,91.96,Month-to-month,Fiber optic,No,Yes,Electronic check,1,1
2305,67,28,103.97,Two year,Fiber optic,No,Yes,Credit card,0,0
1317,19,7,131.93,Month-to-month,DSL,No,Yes,Credit card,2,0
840,36,20,83.9,Month-to-month,Fiber optic,Yes,Yes,Credit card,2,0
3063,20,2,117.28,One year,No,No,No,Bank transfer,7,1
3139,36,18,77.13,One year,DSL,Yes,Yes,Electronic check,0,0
3443,45,55,133.11,One year,Fiber optic,No,No,Bank transfer,6,1
636,36,21,39.88,Month-to-month,DSL,No,No,Credit card,5,1
351,39,43,111.79,Month-to-month,DSL,No,Yes,Credit card,3,1
4219,22,68,76.12,Two year,Fiber optic,Yes,No,Electronic check,1,1
3815,33,71,119.99,Month-to-month,Fiber optic,No,No,Electronic check,2,0
676,26,72,45.04,Two year,Fiber optic,Yes,Yes,Electronic check,6,0
2035,49,58,55.65,Month-to-month,Fiber optic,No,No,Electronic check,1,0
3165,50,26,92.15,Month-to-month,Fiber optic,No,No,Credit card,3,1
2631,59,41,119.14,Month-to-month,No,No,Yes,Electronic check,1,1
3284,40,67,88.15,Month-to-month,No,Yes,No,Credit card,6,1
3777,53,63,50.15,Two year,Fiber optic,Yes,No,Credit card,0,1
1048,38,44,137.94,Two year,Fiber optic,Yes,No,Credit card,2,1
4895,37,26,128.27,Month-to-month,Fiber optic,No,Yes,Credit card,3,1
4169,40,8,46.8,Two year,Fiber optic,Yes,Yes,Credit card,3,0
4470,37,24,101.16,Two year,Fiber optic,No,Yes,Credit card,0,0
4137,51,1,85.33,Month-to-month,Fiber optic,Yes,No,Electronic check,3,1
2850,28,63,116.92,Month-to-month,Fiber optic,No,No,Credit card,3,1
1862,48,40,89.52,One year,DSL,No,No,Electronic check,3,1
4486,39,32,64.03,Month-to-month,Fiber optic,Yes,No,Bank transfer,2,1
362,38,21,123.49,Two year,Fiber optic,No,Yes,Bank transfer,1,1
2268,26,44,121.05,Month-to-month,DSL,No,No,Electronic check,1,1
4943,44,30,49.42,Two year,Fiber optic,No,Yes,Credit card,1,0
2608,39,66,26.91,Month-to-month,Fiber optic,No,Yes,Bank transfer,0,1
2404,25,4,77.22,Month-to-month,Fiber optic,No,No,Bank transfer,2,1
1655,52,13,142.93,Month-to-month,DSL,No,No,Credit card,2,0
670,46,56,85.85,Month-to-month,Fiber optic,No,No,Electronic check,2,0
3826,32,39,51.44,One year,No,Yes,No,Bank transfer,2,0
3865,45,30,35.55,Month-to-month,No,No,No,Bank transfer,1,1
3311,34,44,112.13,Two year,Fiber optic,No,No,Electronic check,2,0
847,68,17,144.7,Month-to-month,DSL,No,No,Electronic check,2,1
1452,59,45,147.1,Month-to-month,DSL,No,No,Credit card,2,1
4354,29,23,35.81,Two year,DSL,Yes,No,Credit card,1,0
4241,29,47,133.11,Month-to-month,Fiber optic,Yes,No,Bank transfer,1,1
4896,24,41,99.87,One year,Fiber optic,No,Yes,Credit card,2,1
517,64,64,143.33,Month-to-month,No,Yes,No,Electronic check,2,1
4055,25,1,70.06,Month-to-month,No,No,Yes,Electronic check,1,1
4868,66,67,146.37,Month-to-month,Fiber optic,No,No,Electronic check,0,1
3813,55,25,117.65,Month-to-month,DSL,No,No,Credit card,2,1
4890,64,3,144.14,Month-to-month,No,Yes,Yes,Bank transfer,1,1
2555,30,69,146.37,Month-to-month,No,Yes,Yes,Electronic check,3,1
4158,34,23,64.93,One year,Fiber optic,Yes,Yes,Credit card,1,1
1577,59,45,105.47,One year,DSL,No,Yes,Credit card,5,1
2371,23,12,35.93,One year,Fiber optic,No,No,Electronic check,3,1
3651,36,52,128.58,One year,No,No,No,Credit card,1,0
2308,67,26,94.61,Month-to-month,Fiber optic,No,Yes,Bank transfer,1,1
147,43,32,53.37,Month-to-month,No,No,No,Electronic check,1,1
3107,41,25,129.78,One year,Fiber optic,Yes,Yes,Bank transfer,4,1
4747,48,15,148.49,Month-to-month,Fiber optic,No,No,Credit card,0,1
925,28,5,48.62,Month-to-month,Fiber optic,No,No,Credit card,1,1
4248,50,41,43.78,One year,No,No,Yes,Credit card,0,1
813,38,17,26.72,Two year,DSL,No,Yes,Bank transfer,0,1
3073,27,44,37.49,Two year,Fiber optic,No,Yes,Electronic check,5,1
345,34,54,39.56,One year,Fiber optic,No,No,Credit card,1,1
3234,59,53,46.32,Two year,No,No,Yes,Credit card,2,1
3184,27,58,102.42,Month-to-month,Fiber optic,No,No,Electronic check,1,1
1335,46,1,96.07,Month-to-month,DSL,No,Yes,Bank transfer,4,1
4253,40,59,37.24,Month-to-month,Fiber optic,No,Yes,Credit card,0,1
4290,24,8,33.01,Month-to-month,No,No,No,Electronic check,1,1
4236,30,31,93.01,Month-to-month,No,No,Yes,Bank transfer,2,1
1692,63,55,33.07,Month-to-month,DSL,Yes,Yes,Credit card,4,0
4386,69,22,93.52,Month-to-month,No,Yes,No,Electronic check,6,1
92,35,21,101.03,Two year,DSL,Yes,Yes,Electronic check,3,1
382,58,43,132.25,Month-to-month,DSL,No,Yes,Credit card,2,1
1283,68,51,70.89,Month-to-month,No,No,Yes,Electronic check,2,0
1588,55,38,54.91,Month-to-month,Fiber optic,No,No,Electronic check,2,0
2752,42,2,66.68,Month-to-month,Fiber optic,Yes,No,Electronic check,3,1
2928,45,69,37.19,Month-to-month,DSL,Yes,Yes,Credit card,3,1
3530,52,4,89.04,Month-to-month,DSL,No,Yes,Bank transfer,4,1
1438,40,10,91.95,Month-to-month,Fiber optic,No,Yes,Bank transfer,1,1
3801,31,49,143.02,Month-to-month,No,Yes,Yes,Electronic check,1,0
4953,37,34,119.51,Month-to-month,No,No,No,Bank transfer,1,1
881,56,4,35.19,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,4,1
4131,36,62,60.24,One year,DSL,No,Yes,Credit card,4,0
916,60,63,137.19,Month-to-month,No,Yes,No,Bank transfer,2,1
1067,23,60,149.11,Month-to-month,Fiber optic,No,Yes,Bank transfer,5,1
2641,33,50,130.39,Month-to-month,DSL,No,Yes,Credit card,1,1
1151,54,70,145.17,Two year,No,No,No,Bank transfer,4,1
2364,21,15,23.96,Month-to-month,Fiber optic,Yes,Yes,Credit card,3,1
1770,34,50,32.99,One year,No,Yes,Yes,Bank transfer,1,0
1922,52,54,138.2,Two year,Fiber optic,Yes,No,Electronic check,0,1
3895,18,14,58.51,Month-to-month,Fiber optic,No,Yes,Credit card,3,1
4808,49,43,62.53,Month-to-month,No,No,Yes,Electronic check,1,1
4089,66,33,61.55,Month-to-month,DSL,No,No,Bank transfer,3,1
2077,56,52,70.66,Month-to-month,DSL,Yes,Yes,Electronic check,1,0
4512,61,31,76.82,Two year,No,No,No,Bank transfer,3,0
2618,40,7,70.92,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,2,1
4272,36,41,48.81,Month-to-month,Fiber optic,Yes,No,Credit card,3,0
218,66,3,112.73,One year,Fiber optic,No,Yes,Electronic check,3,1
3479,45,12,79.84,Two year,No,Yes,No,Electronic check,2,1
3860,53,58,96.73,Two year,No,No,No,Electronic check,0,1
849,30,13,122.46,Month-to-month,DSL,No,Yes,Credit card,1,1
4707,57,49,120.9,Month-to-month,Fiber optic,Yes,No,Bank transfer,1,0
3957,66,31,107.91,One year,No,No,Yes,Bank transfer,4,0
1045,54,22,130.16,Month-to-month,DSL,No,No,Credit card,1,1
4566,54,19,113.96,One year,No,No,No,Credit card,4,1
2187,38,1,81.06,Month-to-month,Fiber optic,No,Yes,Bank transfer,4,1
722,37,24,67.46,One year,Fiber optic,Yes,Yes,Electronic check,0,1
4459,55,50,88.73,Two year,Fiber optic,No,No,Electronic check,4,0
2994,63,4,82.28,One year,Fiber optic,No,Yes,Credit card,3,0
624,40,59,45.32,One year,DSL,No,Yes,Credit card,1,1
167,56,40,50.82,One year,No,No,Yes,Credit card,2,0
4299,33,11,147.67,One year,Fiber optic,No,No,Credit card,1,1
4444,36,11,143.08,Two year,Fiber optic,No,Yes,Bank transfer,1,1
246,34,55,48.51,Month-to-month,Fiber optic,No,No,Credit card,2,1
3947,62,58,74.04,Month-to-month,Fiber optic,Yes,No,Electronic check,4,1
2010,31,58,127.47,Month-to-month,Fiber optic,Yes,No,Credit card,2,1
660,33,12,53.16,Two year,Fiber optic,No,No,Credit card,2,1
2008,42,64,102.87,Two year,Fiber optic,Yes,No,Credit card,4,0
4829,57,53,138.53,Month-to-month,No,Yes,No,Credit card,0,0
3723,26,43,141.25,One year,No,Yes,Yes,Bank transfer,6,0
337,50,6,91.45,One year,Fiber optic,No,No,Electronic check,2,1
2461,63,10,24.17,Month-to-month,No,Yes,No,Electronic check,1,1
2221,22,38,102.43,Month-to-month,Fiber optic,Yes,No,Credit card,2,0
95,43,47,78.5,Month-to-month,DSL,No,Yes,Bank transfer,2,1
2554,31,14,41.86,Month-to-month,DSL,No,No,Credit card,2,1
892,51,45,22.88,One year,Fiber optic,Yes,No,Electronic check,1,0
3960,61,18,129.27,Month-to-month,DSL,Yes,No,Credit card,0,0
3824,18,13,139.82,Month-to-month,DSL,No,Yes,Credit card,5,1
2227,40,6,42.83,Month-to-month,DSL,No,Yes,Bank transfer,3,1
3053,42,3,31.84,One year,No,Yes,Yes,Bank transfer,1,1
3429,36,26,116.22,One year,DSL,No,No,Credit card,3,1
4710,55,49,97.45,One year,DSL,No,No,Electronic check,2,1
596,67,49,111.46,Month-to-month,Fiber optic,No,No,Credit card,4,1
191,42,58,138.9,Month-to-month,Fiber optic,No,Yes,Bank transfer,0,1
2416,19,55,94.19,One year,DSL,No,Yes,Bank transfer,0,0
4622,43,23,117.92,Two year,Fiber optic,No,No,Credit card,3,1
1629,38,15,55.61,Two year,DSL,No,Yes,Credit card,2,1
2701,55,35,40.81,Two year,Fiber optic,No,No,Credit card,0,1
3001,66,32,143.9,One year,Fiber optic,Yes,Yes,Electronic check,0,0
528,38,40,109.16,Month-to-month,No,No,No,Bank transfer,3,1
830,22,60,70.46,One year,No,No,Yes,Electronic check,2,0
1290,40,4,25.44,One year,No,No,Yes,Credit card,0,1
529,56,24,128.33,Two year,DSL,No,No,Credit card,3,1
4152,31,54,140.53,Month-to-month,No,Yes,No,Electronic check,2,1
2711,20,31,96.43,One year,DSL,No,No,Bank transfer,1,1
3553,53,19,115.07,Month-to-month,Fiber optic,No,No,Bank transfer,1,1
3375,69,6,113.18,Two year,No,No,No,Credit card,1,0
2313,49,32,63.17,One year,No,No,No,Bank transfer,2,0
3703,65,23,66.94,One year,DSL,Yes,Yes,Bank transfer,2,1
3510,51,28,65.03,One year,Fiber optic,Yes,No,Electronic check,3,0
1858,49,67,59.12,One year,Fiber optic,No,No,Credit card,4,0
1307,27,17,23.77,Two year,DSL,No,Yes,Bank transfer,3,0
837,54,26,106.18,One year,No,No,No,Credit card,1,1
1846,53,18,149.82,Two year,Fiber optic,No,Yes,Electronic check,1,1
2905,25,65,114.76,One year,No,No,No,Credit card,6,1
1006,45,64,31.83,Month-to-month,No,Yes,No,Credit card,0,1
3627,54,20,142.67,Two year,DSL,Yes,No,Electronic check,1,0
451,39,72,47.24,One year,Fiber optic,No,No,Bank transfer,1,1
1885,65,71,126.98,Two year,No,No,Yes,Credit card,1,0
4924,66,52,98.7,Month-to-month,Fiber optic,No,Yes,Credit card,2,1
3995,51,65,128.26,Month-to-month,Fiber optic,No,No,Credit card,0,0
3635,34,10,114.09,Two year,DSL,No,Yes,Electronic check,2,1
4601,37,54,23.67,One year,DSL,No,No,Bank transfer,5,1
3169,37,22,146.43,Month-to-month,DSL,No,No,Credit card,1,1
1516,44,53,130.85,Two year,No,No,Yes,Electronic check,8,1
2355,58,38,23.0,Month-to-month,DSL,No,No,Electronic check,1,1
235,50,45,79.22,One year,DSL,Yes,No,Bank transfer,5,1
1346,58,32,128.13,Two year,Fiber optic,No,No,Bank transfer,0,1
727,18,67,29.05,Month-to-month,Fiber optic,No,No,Electronic check,3,1
1601,41,1,66.17,One year,DSL,No,Yes,Electronic check,1,1
2037,62,18,38.79,Month-to-month,Fiber optic,No,No,Bank transfer,3,1
276,56,16,69.55,One year,DSL,No,No,Credit card,2,1
4395,64,57,31.81,One year,DSL,Yes,Yes,Bank transfer,4,1
693,55,49,101.79,Two year,DSL,No,No,Bank transfer,3,0
1407,40,68,20.69,Two year,No,No,No,Electronic check,1,1
3356,45,70,96.54,Month-to-month,DSL,Yes,Yes,Credit card,2,0
3575,36,6,116.99,Two year,Fiber optic,No,No,Credit card,1,1
984,31,63,102.57,Month-to-month,Fiber optic,No,Yes,Electronic check,2,0
901,34,60,93.46,Month-to-month,Fiber optic,No,No,Credit card,1,1
68,57,58,71.63,Month-to-month,Fiber optic,Yes,No,Credit card,1,1
1687,35,16,140.63,Month-to-month,Fiber optic,Yes,No,Bank transfer,2,1
4431,49,33,78.18,Month-to-month,DSL,No,No,Bank transfer,0,1
914,19,40,62.9,Month-to-month,Fiber optic,No,Yes,Credit card,1,1
3678,58,42,138.97,Month-to-month,Fiber optic,No,Yes,Credit card,3,1
915,30,6,145.08,Two year,DSL,No,No,Credit card,0,0
2467,25,65,140.62,Two year,DSL,No,No,Electronic check,1,1
856,45,35,141.1,One year,Fiber optic,No,No,Credit card,3,1
223,20,57,33.38,Month-to-month,Fiber optic,No,Yes,Electronic check,3,1
4284,65,58,25.48,Month-to-month,DSL,Yes,No,Electronic check,3,0
4250,42,32,133.36,Month-to-month,Fiber optic,Yes,No,Electronic check,0,1
2337,63,16,67.51,One year,Fiber optic,Yes,No,Electronic check,4,0
2065,50,42,110.96,Month-to-month,DSL,No,No,Electronic check,3,1
482,34,42,49.59,Month-to-month,Fiber optic,No,Yes,Bank transfer,1,1
2158,37,69,124.01,One year,Fiber optic,No,No,Electronic check,1,1
1256,64,55,53.57,Month-to-month,No,No,Yes,Electronic check,3,1
2281,31,68,81.84,Month-to-month,DSL,No,No,Electronic check,2,0
4688,51,64,47.58,One year,No,Yes,Yes,Electronic check,0,0
691,46,37,111.36,Month-to-month,DSL,No,No,Credit card,2,1
4579,39,51,62.58,Month-to-month,Fiber optic,Yes,No,Bank transfer,2,1
